word,value
eastern,0.42
instructive,0.42
craps,0.42
chummy,0.42
concrete,0.42
cabernet,0.42
reckon,0.42
privacy,0.42
clumsy,0.42
trillion,0.42
boat,0.42
livestock,0.42
marketplace,0.42
basso,0.42
profess,0.42
nutrition,0.42
levy,0.42
lattice,0.42
larynx,0.42
indecisive,0.42
supportive,0.42
mundane,0.42
jib,0.42
flipper,0.42
aye,0.42
make,0.42
menial,0.42
academic,0.42
carols,0.42
wherewith,0.42
pretending,0.42
especial,0.419
informative,0.419
conditionally,0.419
forecast,0.419
ethereal,0.419
great aunt,0.419
inevitable,0.419
sweet,0.418
gammon,0.418
coffee,0.418
flatter,0.418
kindred,0.418
argent,0.418
sparkling,0.418
brick,0.418
blending,0.418
sadday,0.418
trite,0.418
recuperation,0.418
worm,0.418
gavel,0.418
stock,0.418
veterinarian,0.418
currency,0.418
trowel,0.418
caress,0.418
purist,0.418
slang,0.418
intellect,0.418
ell,0.418
dumpster,0.418
receding,0.418
star,0.418
gaff,0.418
nebula,0.418
ditto,0.418
meteorology,0.418
stupidity,0.418
lumbar,0.418
remedial,0.418
ton,0.418
garnish,0.418
tenfold,0.418
echinacea,0.418
garnet,0.418
mucis,0.418
fiat,0.418
curate,0.418
mathematician,0.418
deadlock,0.418
subsist,0.418
sirloin,0.418
hourly,0.418
residences,0.418
mine,0.418
babbling,0.418
bake,0.418
ensemble,0.418
lac,0.418
token,0.418
mailman,0.418
overlook,0.418
chewy,0.418
converted,0.418
legislation,0.418
physiological,0.418
consecration,0.418
disapointment,0.418
bowed,0.418
apt,0.418
fudge,0.418
constitutional,0.418
esteemed,0.418
inept,0.418
undefined,0.418
missing,0.418
consecutive,0.418
charger,0.418
reimburse,0.418
radon,0.418
measurement,0.418
mahjong,0.418
trifling,0.418
herb,0.418
bypass,0.418
believing,0.418
inversely,0.418
teeny,0.418
livery,0.417
locksmith,0.417
interlude,0.417
salutation,0.417
trig,0.417
gilt,0.417
fulfilling,0.417
felt,0.417
semiotics,0.417
clemency,0.417
potter,0.417
assign,0.417
medicinal,0.417
tact,0.417
stressrelief,0.417
dispatch,0.417
honeycomb,0.417
undirected,0.417
sense,0.417
doghouse,0.417
strudel,0.417
sensitivity,0.417
birthright,0.417
belittle,0.417
fore,0.417
crane,0.417
mate,0.417
warp,0.417
footlocker,0.417
percolation,0.417
cabbie,0.417
astral,0.417
maternal,0.417
wine,0.417
backside,0.417
fain,0.417
occupant,0.417
wasting,0.417
dak,0.417
modicum,0.417
inland,0.417
kneel,0.417
sentient,0.417
wander,0.417
coming,0.417
gazetteer,0.417
conditioned,0.417
strap,0.417
checker,0.417
continuously,0.417
keel,0.417
sixpence,0.417
beady,0.417
stereoscopic,0.417
consensual,0.417
load,0.417
ignorance,0.417
adjacency,0.417
hertz,0.417
unisex,0.417
lots,0.417
indifference,0.417
maudlin,0.417
epistle,0.417
universal,0.417
signal,0.417
waistline,0.417
aft,0.417
engraver,0.417
kris,0.417
unwary,0.417
serif,0.417
guile,0.417
thresh,0.417
bowel,0.417
vouch,0.417
wet,0.417
laudatory,0.417
din,0.417
mile,0.417
prelim,0.417
chorus,0.417
compact,0.417
bourgeoisie,0.417
product,0.417
comment,0.417
premature,0.416
voucher,0.416
hue,0.416
tiff,0.415
watchtower,0.415
twill,0.415
boatload,0.415
timberland,0.415
frazzled,0.415
soapbox,0.415
chafing,0.415
vested,0.415
stroll,0.415
proton,0.415
remind,0.415
condensed,0.415
houseboy,0.415
pastrami,0.415
underhanded,0.415
dimension,0.415
administrative,0.415
senior,0.415
wince,0.415
shorn,0.415
sisterhood,0.415
profiler,0.415
define,0.415
mammy,0.415
predecessor,0.415
insure,0.415
oxidation,0.415
mentality,0.415
sectional,0.415
whirlpool,0.415
analyst,0.415
doubtless,0.415
temporary,0.415
cobbler,0.415
typo,0.415
encryption,0.415
daughter,0.415
sophomore,0.415
historiography,0.415
doting,0.415
fillet,0.415
unequivocal,0.415
admission,0.415
fingernail,0.415
formaldehyde,0.415
coefficient,0.415
partridge,0.415
accommodation,0.415
adage,0.415
physics,0.415
presto,0.415
cryptography,0.415
giver,0.415
solidified,0.415
reverse,0.415
dreams,0.415
babysitter,0.415
hip,0.415
dealing,0.415
flashlight,0.414
fruity,0.414
sundae,0.414
complete,0.414
farming,0.414
cipher,0.414
bunkhouse,0.414
technique,0.414
inexpensive,0.414
constituents,0.414
underpaid,0.413
chromatic,0.413
latex,0.413
compile,0.413
gazing,0.413
archduke,0.413
coverage,0.413
spat,0.413
brink,0.413
vitreous,0.413
catcher,0.413
unpaid,0.413
blackberry,0.413
poodle,0.413
apprentice,0.413
passenger,0.413
jawbone,0.413
sett,0.413
chug,0.413
pardon,0.413
excepting,0.413
rare,0.413
drainpipe,0.413
destiny,0.413
friend,0.413
ajar,0.413
tarry,0.413
acceptances,0.413
mooch,0.413
introduction,0.413
wedded,0.413
cistern,0.413
digest,0.413
earthy,0.413
strapping,0.413
temporal,0.413
subplot,0.413
serendipity,0.413
deafness,0.413
colleague,0.413
directory,0.413
everlasting,0.413
bulk,0.413
mama,0.413
steam,0.413
douche,0.413
justifiable,0.413
tun,0.413
reverie,0.413
childhood,0.413
polished,0.413
terrestrial,0.413
cashier,0.413
triad,0.413
respective,0.413
complimentary,0.413
cloister,0.413
niche,0.413
cervical,0.413
mousy,0.413
pony,0.413
digestive,0.413
priory,0.413
slippers,0.413
hydrant,0.413
inimitable,0.413
midair,0.413
kanji,0.413
succinct,0.413
housework,0.413
homecoming,0.413
parabola,0.413
nomad,0.413
weatherman,0.413
song,0.413
cologne,0.413
aristocrat,0.413
outspoken,0.413
seminal,0.413
integrity,0.413
prog,0.412
splash,0.412
snub,0.412
neatly,0.412
courses,0.412
windmill,0.412
pulse,0.412
earthling,0.412
bladder,0.412
offing,0.412
philanthropy,0.412
polish,0.412
momma,0.412
anti,0.412
honorable,0.412
skyline,0.412
expected,0.412
mace,0.412
would,0.412
yea,0.412
curtsy,0.412
register,0.412
bal,0.412
settlement,0.412
walk,0.412
imagined,0.412
contract,0.412
ineffectual,0.412
translator,0.412
miscellany,0.412
studded,0.412
uncherished,0.412
assertive,0.412
tenable,0.412
schmuck,0.412
filings,0.412
dad,0.412
fold,0.412
forefathers,0.412
algebraic,0.412
quarters,0.412
forward,0.412
shellfish,0.412
hoard,0.412
antithesis,0.412
alignment,0.412
conveniences,0.412
sift,0.412
halibut,0.412
awaken,0.412
designated,0.412
improbable,0.412
superannuation,0.412
coolant,0.412
cactus,0.412
flask,0.412
sorter,0.412
faculty,0.412
priming,0.412
overrule,0.412
knotted,0.412
scarcely,0.412
tomcat,0.412
clinical,0.412
carol,0.412
lisp,0.412
underline,0.412
locust,0.412
antifungal,0.412
return,0.412
scrabble,0.412
congenial,0.412
compress,0.412
appurtenances,0.412
homework,0.412
memorabilia,0.412
comrade,0.412
metaphorical,0.412
beryllium,0.412
crock,0.412
friday,0.411
useful,0.411
honesty,0.411
aqueduct,0.411
classify,0.411
chef,0.411
surrendering,0.411
capacity,0.411
resume,0.411
essay,0.411
web,0.411
bus,0.411
drake,0.411
forthright,0.411
membership,0.411
backdoor,0.41
mahi mahi,0.41
restored,0.41
dibs,0.41
beaker,0.41
avatar,0.41
schilling,0.41
naming,0.41
biological,0.41
fathom,0.41
snippet,0.41
likeness,0.41
blimp,0.41
bard,0.41
chap,0.41
apparently,0.41
unaided,0.41
jade,0.41
gander,0.41
classy,0.41
pantheon,0.41
communicate,0.41
hare,0.41
waltz,0.41
backgammon,0.41
pike,0.41
prude,0.41
ligament,0.41
percentile,0.41
differing,0.41
seemingly,0.41
nobodycares,0.41
hypnosis,0.41
accessible,0.41
omnibus,0.41
permeate,0.41
measurable,0.41
sleepless,0.41
universality,0.41
canonical,0.41
florist,0.41
maintenance,0.41
seared,0.41
scent,0.41
nightly,0.41
roost,0.41
tactile,0.41
mumps,0.41
disaffected,0.41
rosette,0.41
macaroni,0.41
criterion,0.41
generous,0.41
endpoint,0.41
spray,0.41
bonanza,0.41
posited,0.41
edit,0.41
hearted,0.41
ethanol,0.41
illiterate,0.41
disc,0.41
question,0.41
partly,0.41
firefly,0.41
quota,0.41
soda/pop,0.41
taxonomy,0.41
spindle,0.41
pathway,0.41
glazed,0.41
shave,0.41
underdog,0.41
silhouette,0.41
ellipse,0.41
banister,0.41
synthesizer,0.41
rhyming,0.41
denominator,0.41
zit,0.41
codify,0.41
cultivate,0.41
permitted,0.41
amenable,0.41
season,0.41
tiller,0.41
backwater,0.41
lunch,0.41
dysfunction,0.41
terminate,0.41
ill,0.41
phylogeny,0.41
stardust,0.41
cwt,0.41
lame,0.41
gloomy,0.41
refreshment,0.41
baboon,0.41
digestion,0.41
taper,0.41
lieu,0.41
pension,0.409
olfactory,0.409
ken,0.409
peering,0.409
boysenberry,0.409
port,0.409
unkind,0.409
comeback,0.409
slop,0.409
dock,0.409
bat,0.409
shrivel,0.409
conversing,0.409
undermined,0.409
oriental,0.409
associate,0.409
leaning,0.409
disbelief,0.409
ordained,0.409
harry,0.409
cousins,0.409
eternal,0.409
satellite,0.409
clause,0.409
discontinuous,0.409
economic,0.408
gas,0.408
fourfold,0.408
medieval,0.408
jay,0.408
eastbound,0.408
occipital,0.408
review,0.408
think,0.408
supported,0.408
proxy,0.408
notice,0.408
composition,0.408
ramrod,0.408
metropolitan,0.408
obelisk,0.408
estimable,0.408
mountain,0.408
schooner,0.408
advice,0.408
half dollar,0.408
nightgown,0.408
impervious,0.408
colophon,0.408
angling,0.408
fertile,0.408
subjection,0.408
atoll,0.408
compare,0.408
headdress,0.408
reflecting,0.408
shell,0.408
trainee,0.408
zephyr,0.408
morality,0.408
mutt,0.408
banner,0.408
languish,0.408
mother,0.408
service,0.408
tiredness,0.408
filigree,0.408
redemption,0.408
will,0.408
ink,0.408
postpone,0.408
selenium,0.408
supposition,0.408
shoals,0.408
fairy,0.408
upstairs,0.408
spore,0.408
stenographer,0.408
mortgage,0.408
servant,0.408
forgive,0.408
mineralogy,0.408
riparian,0.408
tweezers,0.408
rid,0.408
narration,0.408
ruby,0.408
compute,0.408
shuffling,0.408
firmament,0.407
puts,0.407
respectability,0.407
aback,0.407
pill,0.407
lute,0.407
muffler,0.407
mainland,0.407
superficial,0.407
unanimity,0.407
variable,0.407
era,0.407
sunlight,0.407
nutshell,0.407
schoolhouse,0.407
primal,0.407
centerfold,0.407
curved,0.407
snack,0.407
sullen,0.407
feces,0.407
shard,0.407
treatise,0.407
padre,0.407
ugliness,0.407
benevolent,0.407
legs,0.407
solidarity,0.407
bide,0.407
fluid,0.407
pastry,0.407
beacon,0.407
taste,0.406
umbilical,0.406
antibiotics,0.406
dualism,0.406
cad,0.406
substitute,0.406
valet,0.406
allay,0.406
cabal,0.406
equidistant,0.406
bevel,0.406
jenny,0.406
emption,0.406
amethyst,0.406
expanded,0.406
faceless,0.406
unusually,0.406
lefty,0.406
storage,0.406
stooge,0.406
accompany,0.406
tooling,0.406
tandem,0.406
dermal,0.406
amend,0.406
mister,0.406
binomial,0.406
jellybean,0.406
pupil,0.406
nitrate,0.406
screenplay,0.406
impartial,0.406
bashful,0.406
stepson,0.406
coherence,0.406
dislike,0.406
select,0.406
facing,0.406
bacon,0.406
troupe,0.406
widower,0.406
supplement,0.406
commonwealth,0.406
nursery,0.406
rector,0.406
ternary,0.406
wormwood,0.406
bachelor,0.406
loyalty,0.406
thermocouple,0.406
nutritional,0.406
punctuality,0.406
story,0.406
converse,0.406
parity,0.406
peripheral,0.406
freezer,0.406
tattletale,0.406
patrimony,0.406
thankyoujesus,0.406
detail,0.406
grub,0.406
phraseology,0.406
gingerly,0.406
contrast,0.406
renovated,0.406
dinnertime,0.406
bode,0.406
somatic,0.406
arrive,0.406
fairly,0.406
proviso,0.406
uncharted,0.406
chords,0.406
austerity,0.406
strand,0.406
vacuole,0.406
restaurant,0.406
ensure,0.406
garter,0.406
sonata,0.406
prima,0.406
cookout,0.406
anthology,0.406
freeze,0.406
navigable,0.406
tedious,0.406
consenting,0.406
essential,0.405
matting,0.405
variance,0.405
belong,0.405
plexus,0.405
optionally,0.405
transient,0.405
specify,0.405
added,0.405
hetero,0.405
reprogram,0.404
citizenship,0.404
fingerprint,0.404
inside,0.404
wind,0.404
tribal,0.404
clod,0.404
compost,0.404
actuary,0.404
conscientious,0.404
ambivalent,0.404
dependant,0.404
broil,0.404
supplemental,0.404
isotope,0.404
FALSE,0.404
teacher,0.404
hippo,0.404
riffraff,0.404
doable,0.404
modality,0.404
missionary,0.404
recline,0.404
glass,0.404
fjord,0.404
editing,0.404
fitted,0.404
gondola,0.404
inclusion,0.404
administration,0.404
fittings,0.404
road,0.404
middleman,0.404
grease,0.404
wine cooler,0.404
incorporation,0.404
compassionate,0.404
rationing,0.404
withdrawals,0.404
nostril,0.404
henceforth,0.404
modeling,0.404
wight,0.404
timeliness,0.404
subsistence,0.404
chromium,0.404
planet,0.404
sprinkle,0.404
jiff,0.404
chisel,0.404
confederation,0.404
secretly,0.404
gloom,0.404
echelon,0.404
pilgrim,0.404
founding,0.404
prophylaxis,0.404
parry,0.404
lovinglife,0.404
device,0.404
bonny,0.404
radial,0.404
plausible,0.404
prayforme,0.404
alto,0.404
nostress,0.404
dental,0.404
monument,0.404
alabaster,0.404
deflate,0.404
weather,0.404
dour,0.404
pipette,0.403
pap,0.403
tabulate,0.403
direct,0.403
arched,0.403
edifice,0.403
fishing boat,0.403
crude,0.402
practically,0.402
outlines,0.402
fullness,0.402
gelatin,0.402
zing,0.402
prostrate,0.402
fob,0.402
panorama,0.402
vernal,0.402
computable,0.402
dippy,0.402
bill,0.402
entity,0.402
stockade,0.402
ridge,0.402
tricycle,0.402
subservient,0.402
emeritus,0.402
xanax,0.402
automated,0.402
gazebo,0.402
dotty,0.402
tuba,0.402
hoarse,0.402
inapplicable,0.402
noworries,0.402
airbag,0.402
phonology,0.402
permeable,0.402
understudy,0.402
caret,0.402
suspended,0.402
doodle,0.402
hacienda,0.402
unbound,0.402
wetback,0.402
commentary,0.402
descent,0.402
extract,0.402
beggar,0.402
recount,0.402
bud,0.402
flexibility,0.402
shed,0.402
radio,0.402
included,0.402
raiment,0.402
rickety,0.402
falafel,0.402
glycerin,0.402
tutoring,0.402
goodhealth,0.402
amino,0.402
wrinkled,0.402
mosey,0.402
moderating,0.402
approximation,0.402
indirect,0.402
dispel,0.402
mart,0.402
tariff,0.402
whitewash,0.402
indeterminate,0.402
overture,0.402
primed,0.402
particular,0.402
laureate,0.402
amorphous,0.402
inserted,0.402
wane,0.402
midland,0.402
golfer,0.402
pie,0.402
hopelessness,0.402
recovery,0.402
beeswax,0.402
boarding,0.402
correlative,0.402
dole,0.402
delineation,0.402
collected,0.402
hairdryer,0.402
op,0.402
stomach,0.402
brawn,0.402
dextrose,0.402
decade,0.402
makingdisciples,0.402
bullock,0.402
moray,0.402
copyright,0.402
obliging,0.402
items,0.401
conservation,0.401
sycamore,0.401
distal,0.401
lax,0.401
watcher,0.401
grouse,0.401
cognitive,0.401
assume,0.401
childless,0.4
mainstay,0.4
okra,0.4
rook,0.4
nationality,0.4
notready,0.4
harmonics,0.4
retrospectively,0.4
sorting,0.4
internally,0.4
quadruple,0.4
bedpan,0.4
eligible,0.4
adjoining,0.4
duffel,0.4
chat,0.4
certify,0.4
democrat,0.4
observing,0.4
potion,0.4
declining,0.4
exterior,0.4
sun,0.4
utility,0.4
shrinking,0.4
daddy,0.4
refill,0.4
actual,0.4
noschool,0.4
trigonometry,0.4
communication,0.4
serviceable,0.4
certainty,0.4
maturity,0.4
unattended,0.4
logical,0.4
ladybug,0.4
top,0.4
possibly,0.4
threefold,0.4
cafeteria,0.4
cycle,0.4
downside,0.4
serve,0.4
grownup,0.4
regional,0.4
vet,0.4
umbra,0.4
people,0.4
splint,0.4
endpapers,0.4
classmate,0.4
flaccid,0.4
slight trust,0.4
flashback,0.4
furry,0.4
townhouse,0.4
ergo,0.4
socialist,0.4
truth,0.4
fiduciary,0.4
innate,0.4
jesus,0.4
citrine,0.4
debit,0.4
ruler,0.4
jacks,0.4
sate,0.4
codification,0.4
outpatient,0.4
rouge,0.4
franchise,0.4
booth,0.4
frailty,0.4
rationalize,0.4
belated,0.4
whiff,0.4
signpost,0.4
depresson,0.4
salted,0.4
lavatory,0.4
rove,0.4
surmise,0.4
clavicle,0.4
mosquito,0.4
unemployment,0.4
interim,0.4
despatch,0.4
rationale,0.4
coax,0.4
banjo,0.4
muddy,0.4
zoning,0.4
coinage,0.4
directly,0.4
hippie,0.4
recognizable,0.4
percentage,0.4
beneficiary,0.399
ovary,0.399
centipede,0.399
infancy,0.399
veronica,0.399
hub,0.399
parenchyma,0.399
bearskin,0.398
antimony,0.398
motley,0.398
informal,0.398
stroller,0.398
turn,0.398
specs,0.398
valium,0.398
sayonara,0.398
donation,0.398
console,0.398
indivisible,0.398
transcript,0.398
hydraulic,0.398
professor,0.398
millennium,0.398
frothy,0.398
mediocrity,0.398
squid,0.398
longitudinal,0.398
vessel,0.398
scuttle,0.398
phonograph,0.398
spare,0.398
drool,0.398
profuse,0.398
trusty,0.398
metime,0.398
bequest,0.398
recite,0.398
spline,0.398
tote,0.398
gait,0.398
mandarin,0.398
perpendicular,0.398
string,0.398
bilayer,0.398
turtleneck,0.398
dome,0.398
lunchtime,0.398
paging,0.398
differ,0.398
assignment,0.398
lament,0.398
cask,0.398
birdcage,0.398
specially,0.398
great uncle,0.398
affordable,0.398
phalanx,0.398
aetiology,0.398
tawny,0.398
establishment,0.398
pole,0.398
whale,0.398
junkyard,0.398
gauche,0.398
dresser,0.398
computing,0.398
allegiance,0.398
warrant,0.398
setup,0.398
respirator,0.398
conjecture,0.398
numbness,0.398
plasma,0.398
maintain,0.398
subscriber,0.398
tend,0.398
put,0.398
pity,0.398
recession,0.398
inaudible,0.398
cellular,0.398
padding,0.398
durability,0.398
header,0.398
woolly,0.398
pseudonym,0.398
friendly,0.398
dark,0.398
thicken,0.398
moisture,0.398
endow,0.398
bye,0.398
billy,0.397
homeowner,0.397
nail,0.397
limb,0.397
rim,0.397
silky,0.397
petticoat,0.396
backoff,0.396
mocha,0.396
violin,0.396
entomology,0.396
emir,0.396
quarto,0.396
named,0.396
outright,0.396
glacier,0.396
castle,0.396
detached,0.396
slant,0.396
liner,0.396
elegance,0.396
viscous,0.396
freckle,0.396
metaphysics,0.396
night,0.396
deference,0.396
cleaning,0.396
weigh,0.396
agnostic,0.396
continence,0.396
myopic,0.396
satin,0.396
washing,0.396
sedge,0.396
diplomacy,0.396
budget,0.396
dyke,0.396
jig,0.396
flimsy,0.396
ox,0.396
psychology,0.396
lye,0.396
ammonium,0.396
courteous,0.396
compressed,0.396
registration,0.396
goods,0.396
surrender,0.396
sludge,0.396
array,0.396
commons,0.396
bib,0.396
crab,0.396
repository,0.396
loafer,0.396
gaga,0.396
pod,0.396
installment,0.396
debris,0.396
coast,0.396
assuredly,0.396
goo,0.396
container,0.396
hydrographic,0.396
clerical,0.396
outlet,0.396
hesitation,0.396
